id,label,source,subject,text,char_len,token_len,subject_len,num_urls,num_emails,num_domains,num_exclamation,num_upper_tokens,keyword_hits,num_attachments,has_form_tag,has_script_tag,has_iframe_tag,has_ip_url,has_external_links
enron_4880,0,enron,RE:,"per the file, i see a separation agreement that you drafted that indicates the company will pay for the london apartment through april <num> , <num> . i suggest that be removed since he was asked in may to vacate the apartment. the lump-sum payment specified at the time was $ <num> . mary has that changed? if not, then the calc. would be $ <num> less what he owes on outstanding expense reports which would be $ <num> so for a net payment of $ <num> . this does not address whether he ultimately agreed to reimburse for the tax advances.",539,95,3,1,0,1,0,2,0,0,0,0,0,0,1
enron_1040,0,enron,FW: Spreadsheets,"beth, just to keep you in the loop. we have a lot of stuff to fix in unify espeically after we killed sitara. if you remember, imbalances, storage, fuel, unaccounted for gas and agency information was all to reported and booked to the general ledger from sitara. we now must put those process controls back into unfiy. talk to you soon. bob",340,62,16,0,0,0,0,6,0,0,0,0,0,0,0
nazario_713,1,nazario,PayPal Account Management !,"dear valued paypal ® member : it has come to our attention that your paypal ® account information needs to be updated as part of our continuing commitment to protect your account and to reduce the instance of fraud on our website. if you could please take <num> minutes out of your online experience and update your personal records you will not run into any future problems with the online service. however, failure to update your records will result in account suspension. please update your records on or before august <num> , <num> . once you have updated your account records, your paypal ® session will not be interrupted and will continue as normal. to update your paypal ® records click on the following link: <url> thank you. paypal ® update team accounts management as outlined in our user agreement, paypal ® will periodically send you information about site changes and enhancements. visit our privacy policy and user agreement if you have any questions. <url>",972,156,27,5,0,2,1,2,12,0,0,0,0,1,1
nazario_161,1,nazario,Online Kunden,"postbank wichtige information von der verwaltung der postbank! sehr geehrte kundin, sehr geehrter kunde, es freut uns sehr ihnen über planmäßige modernisierung des softwares (inkl. , übergang zum protokoll ssl <num> u s.w.) mitzuteilen. diese maßnamen gewährleisten die vereinfachung für benutzung unseres zahlung-online-systems und bieten noch mehr datenschutzsicherheit an. der übergang zum neuen system wird nicht später als am <num> erfolgen. im zusammenhang mit der modernisierung bitten wir alle unsere kunden ein spezielles registrierungsformular der benutzer des neuen systems auszufüllen. beachten sie, dass der übergang zum neuen system für alle benutzer postbank online-banking erforderlich ist. bitte füllen sie die registrierungsform unverzüglich nach dem empfang dieses mails aus. wir bedanken uns für zusammenarbeit. achtung: diese mail ist automatisch versendet. keine antwort darauf wird bearbeitet. alle fragen senden sie bitte an helpdesk postbank <email> é <num> postbank ag",994,139,13,3,1,1,1,2,0,0,0,0,0,0,1
nazario_1346,1,nazario,>Question for item #250026510836 - Respond Now<,"a question for item # <num> - respond now ebay sent this message. your registered name is included to show this message originated from ebay. learn more . question about item - respond now ebay sent this message on behalf of an ebay member through my messages. responses sent using email will go to the ebay member directly and will include your email address. question from bluebellvue bluebellvue ( <num> ) positive feedback: <num> % member since: may- <num> location: nc, united states registered on: <url> item: ( <num> ) this message was sent while the listing was active . bluebellvue is a potential buyer . i don't understand why you are not answering back.i have made the payment and you said you will provide a tracking number after the payment is done.if you don't replay i am assuring you i will report you at ebay.i am sorry for that but you gave me no choice.waiting for your answer asap. thank you! mark barett. respond to this question responses in my messages will not include your email address. thank you, ebay details for item number: <num> item url: <url> end date: sep- <num> <num> pdt marketplace safety tip always remember to complete your transactions on ebay - it's the safer way to trade. is this message an offer to buy your item directly through email without winning the item on ebay? if so, please help make the ebay marketplace safer by reporting it to us. these ""outside of ebay"" transactions may be unsafe and are against ebay policy. learn more about trading safely . is this email inappropriate? does it violate ebay policy ? help protect the community by reporting it . learn how you can protect yourself from spoof (fake) emails at: <url> this ebay notice was sent to you on behalf of another ebay member through the ebay platform and in accordance with our privacy policy. if you would like to receive this email in text format, change your notification preferences . see our privacy policy and user agreement if you have questions about ebay's communication policies. privacy policy: <url> user agreement: <url> copyright © <num> ebay, inc. all rights reserved. designated trademarks and brands are the property of their respective owners. ebay and the ebay logo are registered trademarks or trademarks of ebay, inc. ebay is located at <num> hamilton avenue, san jose, ca <num> .",2318,389,47,23,0,9,1,7,0,0,0,0,0,0,1
nazario_0,1,nazario,"IMPORTANT ACCOUNT NOTICE FROM SOUTHTRUST BANK [Thu, 16 Jun 2005 12:20:57 -0600]",in <num> stars battle tour de france in <num> in <num>,54,11,79,3,0,2,0,6,0,0,0,0,0,1,1
enron_175,0,enron,"Win $1,000,000! at Megasports.com!","============================================ a special offer brought to you by cbs sportsline.com ============================================ ********************************************************************** win $ <num> ! at megasports.com! let's jam sucka! <url> play megasports.com's daily pick <num> contest! pick <num> answers. win $ <num> a month! <url> ********************************************************************** ~~~~~~~~~~~~~~~~~~~~ we give away $ <num> every day ~~~~~~~~~~~~~~~~~~~~ every day a new contest, every day you have a chance to win at least $ <num> by making just four simple picks. what are you waiting for? click here and start winning now: <url> ~~~~~~~~~~~~~~~~ real winners, real people ~~~~~~~~~~~~~~~~ every single day, at megasports.com, at least one of our users gets richer. click here to see our winners, and hear their stories: <url> ~~~~~~~~~ win a million ~~~~~~~~~ <num> questions, <num> answers, one million dollars. our first and still one of our most popular contests. running during the week, test out your football knowledge and get rich. click here to enter now: <url> sound too good to be true? come to megasports.com and find out! <url> ********************************************************************** you received this e-mail because you registered on cbs sportsline.com. if you do not want to receive these special e-mail offers you can unsubscribe by clicking this link: <url> you are subscribed as [{( <email> )}] . although we are sending this e-mail to you, sportsline.com is not responsible for the advertisers' content and makes no warranties or guarantees about the products or services advertised. sportsline.com takes your privacy seriously. to learn more about sportsline.com's use of personal information, please read our privacy statement at <url> **********************************************************************",1898,248,34,8,2,1,8,12,3,0,0,0,0,0,1
nazario_1391,1,nazario,Reward from Wells Fargo Bank,"dear wells fargo customer, congratulations! you have been chosen by our online department to take part in our quick and easy online departament. in return we will credit $ <num> to your account - just for your time! helping us better understand how our customers feel benefits everyone. with the information collected we can decide to direct a number of changes to improve and expand our online service. we kindly ask you to spare two minutes of your time in taking part with this unique offer! service: wells fargo $ <num> reward survey expiration: january - <num> - <num> confirm now your $ <num> reward survey with wells fargo. reward services. the information you provide us is all non-sensitive and anonymous no part of it is handed down to any third party groups. it will be stored in our secure database for maximum of <num> days while we process the results of this nationwide survey. please do not reply to this message. for any inquiries, contact customer service. document reference: ( <num> ). copyright <num> - <num> ,wells fargo,n.a.",1047,173,28,1,0,1,3,3,5,0,0,0,0,1,1
enron_1756,0,enron,Requested training by Xcel in Denver,"hello, xcel has requested that we provide an afternoon of training at their offices in denver (similar to last year). the training would go from <num> pm - <num> pm on <num> and would cover any nomination/scheduling questions they have. xcel has also asked to have someone there to specifically address capacity release and the final am true-up process. please let me know who you would recommend as representatives from nng. i would like to get back to xcel by this thursday regarding our attendees. tim johanson",513,88,36,0,0,0,0,4,0,0,0,0,0,0,0
nazario_1243,1,nazario,Restore Your Account Access - openbsd-mobile@example.com,"dear <email> , it has come to our attention that your paypal � account information needs to be updated as part of our continuing commitment to protect your account and to reduce the instance of fraud on our website. if you could please take <num> minutes out of your online experience and update your personal records you will not run into any future problems with the online service. however, failure to update your records will result in account suspension. please update your records on or before december <num> , <num> . once you have updated your account records, your paypal � session will not be interrupted and will continue as normal. to update your paypal � records click on the following link: <url> thank you. paypal � update team accounts management as outlined in our user agreement, paypal � will periodically send you information about site changes and enhancements. visit our privacy policy and user agreement if you have any questions. <url>",959,154,56,6,2,3,0,2,12,0,0,0,0,0,1
